D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_02_416.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_02_416.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_02_416.jpg,0,1,0,23.6451
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_02_483.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_02_483.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_02_483.jpg,0,1,0,24.41884
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_02_552.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_02_552.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_02_552.jpg,0,1,0,24.99555
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_02_622.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_02_622.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_02_622.jpg,0,1,0,25.57023
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_02_693.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_02_693.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_02_693.jpg,0,1,0,26.3305
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_02_764.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_02_764.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_02_764.jpg,0,1,0,27.08471
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_02_835.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_02_835.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_02_835.jpg,0,1,0,27.64637
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_02_905.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_02_905.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_02_905.jpg,0,1,0,28.38997
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_02_972.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_02_972.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_02_972.jpg,0,1,0,28.94372
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_040.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_040.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_040.jpg,0,1,0,29.49413
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_112.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_112.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_112.jpg,0,1,0,30.18409
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_180.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_180.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_180.jpg,0,1,0,30.19015
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_248.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_248.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_248.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_314.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_314.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_314.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_382.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_382.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_382.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_452.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_452.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_452.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_521.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_521.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_521.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_591.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_591.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_591.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_660.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_660.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_660.jpg,0,1,0,30.18996
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_728.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_728.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_728.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_797.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_797.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_797.jpg,0,1,0,30.18996
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_867.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_867.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_867.jpg,0,1,0,30.18997
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_03_936.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_03_936.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_03_936.jpg,0,1,0,30.18994
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_006.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_006.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_006.jpg,0,1,0,30.18996
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_076.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_076.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_076.jpg,0,1,0,30.18996
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_147.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_147.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_147.jpg,0,1,0,30.18994
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_218.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_218.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_218.jpg,0,1,0,30.18998
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_287.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_287.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_287.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_357.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_357.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_357.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_429.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_429.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_429.jpg,0,1,0,30.18997
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_497.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_497.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_497.jpg,0,1,0,30.18994
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_566.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_566.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_566.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_637.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_637.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_637.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_708.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_708.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_708.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_778.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_778.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_778.jpg,0,1,0,30.18994
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_846.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_846.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_846.jpg,0,1,0,30.18994
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_915.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_915.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_915.jpg,0,1,0,30.18994
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_04_986.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_04_986.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_04_986.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_056.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_056.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_056.jpg,0,1,0,30.18998
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_126.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_126.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_126.jpg,0,1,0,30.18996
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_195.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_195.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_195.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_266.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_266.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_266.jpg,0,1,0,30.18994
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_334.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_334.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_334.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_402.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_402.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_402.jpg,0,1,0,30.18992
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_471.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_471.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_471.jpg,0,1,0,30.18996
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_539.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_539.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_539.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_608.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_608.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_608.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_677.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_677.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_677.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_747.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_747.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_747.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_816.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_816.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_816.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_887.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_887.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_887.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_05_956.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_05_956.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_05_956.jpg,0,1,0,30.18994
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_06_028.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_06_028.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_06_028.jpg,0,1,0,30.18992
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_06_097.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_06_097.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_06_097.jpg,0,1,0,30.18995
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_06_166.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_06_166.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_06_166.jpg,0,1,0,30.18996
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_06_236.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_06_236.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_06_236.jpg,0,1,0,30.18993
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_06_307.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_06_307.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_06_307.jpg,0,1,0,30.18994
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_06_376.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_06_376.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_06_376.jpg,0,1,0,30.18992
D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\center_2021_06_09_23_09_06_448.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\left_2021_06_09_23_09_06_448.jpg,D:\UDACITY\06_CarND-Behavioral-Cloning-P3\ownDataFront\IMG\right_2021_06_09_23_09_06_448.jpg,0,1,0,30.18993
